ymd	title1	title2	kiji1	kiji2	cls	kw
20171111	中日		在宅療養者のための調理講習会		行事	市生涯学習センター
20171111	岐阜		善意の１０３着、難民に	美濃加茂市のボーイスカウト団員ら古着贈る	その他	
20171111	中日		可児市美術展の作品展示	彫塑・工芸・デザイン市長賞：酒向武一さん（美濃加茂市）	ひと	
20171110	中日		詐欺の疑い	県警捜査２課　多治見署	事件・事故	
20171110	岐阜		被告、家族問題悩み「主人いなくなれば」	美濃加茂の刺殺公判	事件・事故	
20171110	中日		老人施設で初の合唱コンサート	美濃加茂・西中生	教育	
20171110	中日		正社員化促進セミナー	講師：ＮＡＫＡ社会保険労務士事務所代表中嶋妙子さん	行事	美濃加茂商工会館
20171110	岐阜		正眼短大祭	心を磨く正眼セミナー「坐禅と今ここより！」	行事	
20171110	中日		木曽川和音会	岐阜大落語研究会鵜飼家つきみさん、ながら家景郎さん、鵜飼家めだかさん	行事	市文化会館
20171110	岐阜		懐かしいフォークを楽しむコンサート	いち＆マッシィバンド	行事	太田宿中山道会館
20171110	中日		心を磨く正眼セミナー	講師：正眼短大学長山川宗玄老師	行事	「座禅と『今ここより！！』」
20171110	中日		ライフスタイル講座「肌のくすみやシミあきらめていませんか？」	美濃加茂商工会議所	行事	美濃加茂商工会館
20171110	中日		みのかも市民まつり	日本昭和村	行事	
20171110	中日		さをり織り心込め　美濃加茂「太陽の家」利用坂井万寿美さん	１４日から関で初の個展	ひと	
20171110	中日		おすすめの一冊コンクール	入賞者の皆さん	行事	県図書館　県読書推進運動協議会　中日新聞共催
20171110	中日		「主人いなくなれば」	美濃加茂刺殺　地裁で被告人質問	事件・事故	
20171109	岐阜		詐欺容疑で男逮捕	加茂署	事件・事故	
20171109	岐阜		移動編集局　中濃発味だより　円空さといも	もっちり食感にっこり	その他	
20171109	中日		県仏教会が２１日平和を願う集い　岐阜で講演、法要		行事	正眼寺住職山川宗玄県仏教会名誉会長
20171109	中日		「夫が死にたがった」	美濃加茂刺殺　地裁公判で被告	事件・事故	
20171108	岐阜		移動編集局　地方創生　関から南進夢つなげ	長良川鉄道とＪＲ高山線結ぶ新線構想	行政・政治	
20171108	岐阜		移動編集局　地方創生　長鉄の挑戦どこまでも	「ながら」好調、次はヤマトと連携	ビジネス	
20171108	岐阜		県秋季記録会	陸上　成績	行事	
20171108	岐阜		柔道　斎藤仁杯争奪・美濃市大会	成績	行事	
20171108	中日		写真で魅せる千の灯籠流し	美濃加茂「写す会」入賞作を展示	行事	シティホテル美濃加茂
20171108	中日		シルバー会員　運賃がお得に	長良川鉄道	ビジネス	
20171108	岐阜		ゴルフ　可児ジュニア競技会	総合：２位黒田智之（美濃加茂高）	ひと	
20171108	岐阜		「全国大会、全力出す」　美濃加茂市	空手　小中学生３人が決意	ひと	
20171107	中日		鵜沼宿秋まつり入賞写真決まる	佳作：佐合富春さん、佐合正子さん（美濃加茂市）	ひと	
20171107	岐阜		移動編集局　中濃鉄道旅情	美濃太田駅　釜飯駅弁、根強い人気	その他	
20171107	中日		県高校駅伝競走大会	男子：３位美濃加茂　女子：３位美濃加茂	行事	
20171107	中日		県高校新人大会ソフトボール競技	男子：１位加茂２位美濃加茂　	行事	
20171107	岐阜		県高校新人大会	ソフトボール：１位加茂、２位美濃加茂	行事	
20171107	中日		河畔をきれいに	美濃加茂ライオンズクラブ	行事	中之島公園
20171107	岐阜		市の功労者たたえる　美濃加茂市	３人、５団体表彰	行政・政治	
20171107	中日		加茂署に生け花２０年余	関の講師・西部さんが毎週　親しみやすい場に	その他	
20171106	中日		鉢植えや盆栽丹精の菊並ぶ　養老で大会	県西濃県事務所長賞：古屋芳次さん（美濃加茂市）	行事	
20171106	中日		県高校駅伝競走大会	入賞校と区間賞の皆さん	行事	男子3位：美濃加茂、女子3位：美濃加茂
20171106	岐阜		県高校駅伝	男子3位：美濃加茂、女子3位：美濃加茂	行事	
20171106	中日		県高校定通制秋季体育大会サッカー競技	3位：加茂	行事	
20171106	中日		県農業高校野球大会	成績	行事	
20171106	中日		県秋季陸上競技記録会	成績	行事	
20171106	中日		県中学1年生軟式野球県大会	成績	行事	
20171106	中日		小中学生剣士団体戦で競う	成績	行事	美濃加茂高校剣道部成瀬篤芳顧問の講習会
20171106	中日		全日本バレーボール高校選手権大会県代表決定戦	結果	行事	
20171106	岐阜		中濃発　味だより	堂上蜂屋柿　一枝一個、丁寧に収穫	その他	
20171106	中日		ヤギさんフワフワね	美濃加茂サミット終わる	行事	
20171106	中日		ひだ金山清流マラソン	ハーフ男子16～29歳1位小藤友裕さん（美濃加茂市）	ひと	
20171105	中日		郷愁の鉄道写真「優良課」が２８５点	美濃加茂で展示	行事	アピタ美濃加茂店
20171105	岐阜		県農業高校野球大会最終日	成績	行事	
20171105	中日		木工や料理成果発表	中学生ものづくり県大会　美濃加茂	行事	県国際たくみアカデミー
20171105	岐阜		全日本高校バレー県大会	結果	行事	
20171105	岐阜		全国山羊サミット、美濃加茂で開催	ヤギ活用で意見交換　「除草隊」など成果発表	行事	シティホテル美濃加茂
20171105	中日		全国山羊サミット	除草、イモ堆肥・・・活動報告	行事	第十九回全国山羊サミットinぎふ
20171104	岐阜		県高校選手権バスケ	男子、美濃加茂Ｖ３　高い総合力、鮮やか逆転	行事	
20171104	岐阜		県高校新人ソフト	成績	行事	
20171104	中日		県高校バスケの男女優勝決まる	美濃加茂と岐阜女子	行事	
20171104	岐阜		県農業高校野球大会第１日	結果	行事	
20171103	岐阜		美濃加茂の夫刺殺承諾殺人罪を主張	岐阜地裁初公判	事件・事故	
20171103	岐阜		秋の叙勲県内受賞者、喜びの声	瑞宝双光章尾石文男さん（蜂屋町）瑞宝単光章細江節三さん（西町）	ひと	
20171103	中日		秋の叙勲県ゆかり８４人	瑞宝双光章尾石文男さん（蜂屋町）瑞宝単光章細江節三さん（西町）	ひと	
20171103	日経		秋の叙勲受章者	瑞宝双光章尾石文男さん（美濃加茂市）瑞宝単光章細江節三さん（美濃加茂市）	ひと	
20171103	中日		秋の叙勲一筋の道	瑞宝双光章消防功労　尾石文男さん（蜂屋町）	ひと	
20171103	中日		在宅療養者のための調理講習会		行事	市生涯学習センター
20171103	岐阜		丹精の老鴉柿、秋を彩る	美濃加茂市できょう盆栽展	行事	
20171103	中日		ローゼルフェス	釜野徳明神奈川大名誉教授	行事	
20171103	中日		ロウヤガキ見に来てね	きょうから太田宿	行事	
20171103	中日		ドリームコンサート	アンサンブル・ソロイスツ美濃加茂	行事	市文化会館
20171103	中日		e-kamonまるごと環境フェア		行事	日本昭和村
20171102	中日		ＨＩＭＥROCK来て	４日、美濃加茂で初　女性アーティスト音楽祭	行事	
20171102	中日		高齢者叙勲	叙勲の皆さん	ひと	
20171102	日経		来月４日に控訴審判決	九頭竜湖事件	事件・事故	
20171102	中日		日豪友好の揚水風車完成	美濃加茂・中之島公園市民ら描いたタイル飾る	行事	
20171102	岐阜		女性の活躍発信したい	美濃加茂で４日音楽イベント　歌手ら抱負	行事	
20171102	中日		咲き誇る丹精の菊大輪	美濃加茂長谷川保さん（美濃加茂市）総合優勝	行事	
20171102	岐阜		九頭竜湖事件、来月４日判決　名高裁	弁護側、減刑求め結審	事件・事故	
20171102	中日		ボーイスカウトが古着集め難民支援	美濃加茂第１団	その他	
20171101	中日		３期連続増収増益	セブン工業	ビジネス	
20171101	岐阜		軟式野球　県還暦リーグ戦	結果	行事	
20171101	中日		窃盗の疑いで男２人を逮捕	愛知県警・岐阜県警	事件・事故	
20171101	岐阜		県内企業２０１７年９月中間決算	セブン工業　プレカット堅調５期連続増収	ビジネス	
20171101	中日		壁彩る花飾り全国最高賞　高校花デザイン審査	加茂農林高２年徳永さん	ひと	
20171101	岐阜		加茂署　西部さん（関市）に感謝状	２０年以上窓口に生け花飾る	その他	
20171101	中日	夕刊	九頭竜湖遺棄事件弁護側「主導せず」	名高裁、控訴審結審	事件・事故	
20171031	岐阜		風車台座にタイルアート	美濃加茂市で除幕式　市民の下絵転写	行政・政治	中之島公園
20171031	中日		長良川鉄道　フリー切符あす発売	郡上八幡の紅葉　お得に巡ろう	ビジネス	
20171031	岐阜		詐欺容疑で無職男逮捕	加茂署	事件・事故	
20171031	中日		詐欺の疑いで男逮捕	加茂署	事件・事故	
20171031	中日		英語でハロウィーンパーティ	山手幼稚園	教育	
20171031	中日		犯罪ナシジャムに願う	加茂農林高生　安全大会で配布	教育	
20171031	中日		木曽川の撮影会　入賞者へ表彰状	中日写協など	行事	
20171031	中日		夢へはばたくヒント伝授	客室乗務員らが双葉中生へ講演	教育	
20171031	中日		中濃地区高校剣道新人大会	成績	行事	
20171031	岐阜		ハーブ特産品化へ	美濃加茂市　５日、ローゼルフェス	ビジネス	ヤマキ農園
20171031	岐阜		ハロウィーン「いたずらするぞ」	山手幼稚園　園児ら仮装楽しむ	教育	
20171030	中日		賭け歩き事件簿	畑のブドウ盗んだ犯人は・・・	その他	
20171030	岐阜		県高校選手権バスケ　決勝カード決まる	男子美濃加茂X高山西　女子県岐商X高山西	行事	
20171030	中日		県高校レスリング新人大会	成績	行事	
20171030	中日		県高校バスケットボール選手権大会	結果	行事	
20171030	岐阜		県秋季俳句大会　最優秀２句決まる	応募句：多治見市議会議長賞白木イネ子（美濃加茂市）　岐阜放送賞高井厚（美濃加茂市）	行事	
20171030	中日		県中学１年生軟式野球県大会	結果	行事	
20171030	中日		県中学校新人剣道	男子：３位美濃加茂東	行事	
20171030	岐阜		全日本高校バレー県大会　男子、８強出そろう	結果	行事	
20171030	中日		全日本バレーボール高校選手権大会県代表決定戦	結果	行事	
20171029	岐阜		県高校選手権　バスケ	男女４強出そろう	行事	
20171029	岐阜		県高校新人大会　レスリング　岐南工団体５連覇	決勝、加茂農林を圧倒	行事	
20171029	岐阜		女子高生殴られかばん奪われる　美濃加茂の路上	加茂署	事件・事故	
20171028	岐阜		第２７回水彩画展	「松涛会」	行事	市生涯学習センター
20171028	岐阜		第２１回けいしん会展		行事	市生涯学習センター
20171028	中日		秋彩る盆栽５０鉢　美濃加茂で展示	坂祝町文化協会	行事	太田宿中山道会館
20171028	中日		太田宿撮影会　入賞者を表彰	中日写協など	行事	
